voxel_id,tbm_node_id,component,face_chainage_m,voxel_chainage_m,voxel_y_m,voxel_z_m,distance_m,normal_compatibility,edge_weight,anomaly_score_q,weighted_contribution,Vp_m_per_s,Vs_m_per_s,low_velocity_anomaly_score_q,geological_zone_label,timestamp,rank_all
10486,555,tail_shield,1017204.99048,1017198.0,1.0,5.0,1.15363,0.99485,0.55879,0.8883,0.49637,3201.1,1891.8,0.8883,shield_squeezing_zone,2024-08-03 16:20:00,142
10460,557,tail_shield,1017204.99048,1017198.0,-1.0,5.0,1.15363,0.99485,0.55879,0.8882,0.49632,3201.2,1815.5,0.8882,shield_squeezing_zone,2024-08-03 16:20:00,143
10795,507,middle_shield,1017204.99048,1017199.0,4.0,-3.0,1.07774,0.96734,0.56435,0.8786,0.49584,3218.5,1847.5,0.8786,shield_squeezing_zone,2024-08-03 16:20:00,144
10239,624,tail_shield,1017204.99048,1017197.0,3.0,4.0,1.07774,0.96734,0.56435,0.8784,0.49573,3218.9,1855.8,0.8784,shield_squeezing_zone,2024-08-03 16:20:00,145
11503,280,front_shield,1017204.99048,1017202.0,-4.0,-2.0,0.57982,0.88666,0.66352,0.7462,0.49512,3456.8,1932.6,0.7462,shield_squeezing_zone,2024-08-03 16:20:00,146
12430,78,cutterhead,1017204.99048,1017205.0,4.0,0.0,0.00952,1.0,0.99525,0.4968,0.49444,3905.8,2224.5,0.4968,shield_squeezing_zone,2024-08-03 16:20:00,147
11523,272,front_shield,1017204.99048,1017202.0,-3.0,4.0,1.07774,0.96734,0.56435,0.8753,0.49398,3224.4,1887.4,0.8753,shield_squeezing_zone,2024-08-03 16:20:00,148
12031,133,front_shield,1017204.99048,1017204.0,-5.0,0.0,1.05004,0.99996,0.59152,0.8348,0.4938,3297.3,1847.8,0.8348,shield_squeezing_zone,2024-08-03 16:20:00,149
10979,416,middle_shield,1017204.99048,1017200.0,-3.0,4.0,1.07774,0.96734,0.56435,0.8748,0.4937,3225.4,1842.6,0.8748,shield_squeezing_zone,2024-08-03 16:20:00,150
9856,708,tail_shield,1017204.99048,1017196.0,-5.0,1.0,1.15363,0.99485,0.55879,0.8829,0.49336,3210.7,1853.4,0.8829,shield_squeezing_zone,2024-08-03 16:20:00,151
10758,483,middle_shield,1017204.99048,1017199.0,1.0,5.0,1.15363,0.99485,0.55879,0.8821,0.49291,3212.2,1843.9,0.8821,shield_squeezing_zone,2024-08-03 16:20:00,152
12105,88,front_shield,1017204.99048,1017204.0,0.0,5.0,1.15891,0.90603,0.50756,0.9709,0.49279,3052.4,1745.5,0.9709,shield_squeezing_zone,2024-08-03 16:20:00,153
10214,627,tail_shield,1017204.99048,1017197.0,1.0,5.0,1.15363,0.99485,0.55879,0.8784,0.49084,3218.9,1854.0,0.8784,shield_squeezing_zone,2024-08-03 16:20:00,154
11067,435,middle_shield,1017204.99048,1017200.0,4.0,-3.0,1.07774,0.96734,0.56435,0.8696,0.49076,3234.8,1874.8,0.8696,shield_squeezing_zone,2024-08-03 16:20:00,155
10944,384,middle_shield,1017204.99048,1017200.0,-5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2918.8,1661.8,1.0,shield_squeezing_zone,2024-08-03 16:20:00,158
12032,96,front_shield,1017204.99048,1017204.0,-5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2892.4,1559.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,156
11216,312,middle_shield,1017204.99048,1017201.0,-5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2957.6,1659.0,1.0,shield_squeezing_zone,2024-08-03 16:20:00,157
10400,528,middle_shield,1017204.99048,1017198.0,-5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2952.8,1697.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,160
10672,456,middle_shield,1017204.99048,1017199.0,-5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2891.5,1631.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,159
11846,159,front_shield,1017204.99048,1017203.0,1.0,5.0,1.25353,0.91556,0.4892,1.0,0.4892,2988.3,1654.0,1.0,shield_squeezing_zone,2024-08-03 16:20:00,161
10545,512,middle_shield,1017204.99048,1017198.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2918.9,1661.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,168
11361,296,middle_shield,1017204.99048,1017201.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2959.4,1621.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,165
10817,440,middle_shield,1017204.99048,1017199.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2854.9,1588.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,167
11905,152,front_shield,1017204.99048,1017203.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2868.8,1637.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,163
11089,368,middle_shield,1017204.99048,1017200.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2795.6,1633.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,166
10273,584,tail_shield,1017204.99048,1017197.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2965.8,1706.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,169
12177,80,front_shield,1017204.99048,1017204.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2908.9,1596.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,162
11633,224,front_shield,1017204.99048,1017202.0,5.0,1.0,1.25353,0.91556,0.4892,1.0,0.4892,2909.8,1652.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,164
11004,377,middle_shield,1017204.99048,1017200.0,-1.0,5.0,1.25353,0.91556,0.4892,1.0,0.4892,2970.1,1732.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,171
11548,233,front_shield,1017204.99048,1017202.0,-1.0,5.0,1.25353,0.91556,0.4892,1.0,0.4892,2909.0,1680.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,170
11088,403,middle_shield,1017204.99048,1017200.0,5.0,0.0,1.05004,0.99996,0.59152,0.8257,0.48842,3313.8,1906.0,0.8257,shield_squeezing_zone,2024-08-03 16:20:00,172
11559,286,front_shield,1017204.99048,1017202.0,0.0,-4.0,0.0509,0.98234,0.95765,0.509,0.48745,3883.8,2207.4,0.509,background,2024-08-03 16:20:00,173
12105,160,front_shield,1017204.99048,1017204.0,0.0,5.0,1.1671,0.89967,0.50194,0.9709,0.48733,3052.4,1745.5,0.9709,shield_squeezing_zone,2024-08-03 16:20:00,174
11889,155,front_shield,1017204.99048,1017203.0,4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2956.5,1733.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,175
11795,164,front_shield,1017204.99048,1017203.0,-3.0,4.0,1.18406,0.88048,0.48708,1.0,0.48708,2966.5,1699.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,176
11055,372,middle_shield,1017204.99048,1017200.0,3.0,4.0,1.18406,0.88048,0.48708,1.0,0.48708,2898.9,1635.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,180
10801,443,middle_shield,1017204.99048,1017199.0,4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2905.5,1588.8,1.0,shield_squeezing_zone,2024-08-03 16:20:00,181
11327,300,middle_shield,1017204.99048,1017201.0,3.0,4.0,1.18406,0.88048,0.48708,1.0,0.48708,2921.6,1661.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,178
11345,299,middle_shield,1017204.99048,1017201.0,4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2952.7,1710.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,177
11073,371,middle_shield,1017204.99048,1017200.0,4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2884.5,1650.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,179
10529,515,middle_shield,1017204.99048,1017198.0,4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2950.3,1677.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,182
10420,525,middle_shield,1017204.99048,1017198.0,-4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2905.1,1662.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,187
12052,93,front_shield,1017204.99048,1017204.0,-4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2911.6,1603.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,183
11236,309,middle_shield,1017204.99048,1017201.0,-4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2860.2,1640.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,184
10964,381,middle_shield,1017204.99048,1017200.0,-4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2778.6,1556.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,185
10692,453,middle_shield,1017204.99048,1017199.0,-4.0,3.0,1.18406,0.88048,0.48708,1.0,0.48708,2867.0,1682.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,186
11302,303,middle_shield,1017204.99048,1017201.0,1.0,5.0,1.25353,0.91556,0.4892,0.9953,0.4869,3008.5,1752.9,0.9953,shield_squeezing_zone,2024-08-03 16:20:00,188
12078,139,front_shield,1017204.99048,1017204.0,-2.0,-4.0,0.57982,0.88666,0.66352,0.7338,0.48689,3479.2,1960.4,0.7338,shield_squeezing_zone,2024-08-03 16:20:00,189
10963,419,middle_shield,1017204.99048,1017200.0,-4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2839.3,1627.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,194
10691,491,middle_shield,1017204.99048,1017199.0,-4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2972.2,1691.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,195
11507,275,front_shield,1017204.99048,1017202.0,-4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2946.4,1662.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,192
12051,131,front_shield,1017204.99048,1017204.0,-4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2992.8,1712.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,190
11235,347,middle_shield,1017204.99048,1017201.0,-4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2794.0,1605.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,193
11779,203,front_shield,1017204.99048,1017203.0,-4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2960.6,1628.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,191
11041,410,middle_shield,1017204.99048,1017200.0,2.0,4.0,0.7102,0.6939,0.4865,1.0,0.4865,2959.6,1783.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,196
11344,333,middle_shield,1017204.99048,1017201.0,4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2908.2,1624.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,199
10800,477,middle_shield,1017204.99048,1017199.0,4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2899.6,1676.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,200
11888,189,front_shield,1017204.99048,1017203.0,4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2846.5,1636.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,197
11616,261,front_shield,1017204.99048,1017202.0,4.0,2.0,0.7102,0.6939,0.4865,1.0,0.4865,2750.2,1668.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,198
11807,198,front_shield,1017204.99048,1017203.0,-2.0,4.0,0.7102,0.6939,0.4865,1.0,0.4865,2971.5,1693.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,201
10991,414,middle_shield,1017204.99048,1017200.0,-2.0,4.0,0.7102,0.6939,0.4865,1.0,0.4865,2979.6,1665.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,202
10145,637,tail_shield,1017204.99048,1017197.0,-4.0,0.0,0.0509,0.98234,0.95765,0.5071,0.48563,3887.3,2217.9,0.5071,shield_squeezing_zone,2024-08-03 16:20:00,203
11760,168,front_shield,1017204.99048,1017203.0,-5.0,1.0,1.25353,0.91556,0.4892,0.9923,0.48543,3013.8,1746.8,0.9923,shield_squeezing_zone,2024-08-03 16:20:00,204
9729,764,tail_shield,1017204.99048,1017195.0,5.0,1.0,1.15363,0.99485,0.55879,0.8676,0.48481,3238.4,1834.3,0.8676,shield_squeezing_zone,2024-08-03 16:20:00,205
10672,528,middle_shield,1017204.99048,1017199.0,-5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2891.5,1631.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,209
10400,600,tail_shield,1017204.99048,1017198.0,-5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2952.8,1697.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,210
12032,168,front_shield,1017204.99048,1017204.0,-5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2892.4,1559.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,206
11216,384,middle_shield,1017204.99048,1017201.0,-5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2957.6,1659.0,1.0,shield_squeezing_zone,2024-08-03 16:20:00,207
10944,456,middle_shield,1017204.99048,1017200.0,-5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2918.8,1661.8,1.0,shield_squeezing_zone,2024-08-03 16:20:00,208
10545,584,tail_shield,1017204.99048,1017198.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2918.9,1661.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,218
12177,152,front_shield,1017204.99048,1017204.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2908.9,1596.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,211
11905,224,front_shield,1017204.99048,1017203.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2868.8,1637.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,212
10273,656,tail_shield,1017204.99048,1017197.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2965.8,1706.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,219
11361,368,middle_shield,1017204.99048,1017201.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2959.4,1621.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,215
10817,512,middle_shield,1017204.99048,1017199.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2854.9,1588.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,217
11633,296,middle_shield,1017204.99048,1017202.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2909.8,1652.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,214
11846,231,front_shield,1017204.99048,1017203.0,1.0,5.0,1.26111,0.91006,0.48442,1.0,0.48442,2988.3,1654.0,1.0,shield_squeezing_zone,2024-08-03 16:20:00,213
11089,440,middle_shield,1017204.99048,1017200.0,5.0,1.0,1.26111,0.91006,0.48442,1.0,0.48442,2795.6,1633.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,216
11004,449,middle_shield,1017204.99048,1017200.0,-1.0,5.0,1.26111,0.91006,0.48442,1.0,0.48442,2970.1,1732.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,221
11548,305,middle_shield,1017204.99048,1017202.0,-1.0,5.0,1.26111,0.91006,0.48442,1.0,0.48442,2909.0,1680.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,220
10673,491,middle_shield,1017204.99048,1017199.0,-5.0,2.0,1.4425,0.99307,0.48277,1.0,0.48277,2933.5,1621.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,226
11217,347,middle_shield,1017204.99048,1017201.0,-5.0,2.0,1.4425,0.99307,0.48277,1.0,0.48277,2990.5,1726.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,224
11634,261,front_shield,1017204.99048,1017202.0,5.0,2.0,1.4425,0.99307,0.48277,1.0,0.48277,2899.0,1682.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,222
11362,333,middle_shield,1017204.99048,1017201.0,5.0,2.0,1.4425,0.99307,0.48277,1.0,0.48277,2903.0,1660.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,223
10945,419,middle_shield,1017204.99048,1017200.0,-5.0,2.0,1.4425,0.99307,0.48277,1.0,0.48277,2936.1,1656.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,225
11302,375,middle_shield,1017204.99048,1017201.0,1.0,5.0,1.26111,0.91006,0.48442,0.9953,0.48215,3008.5,1752.9,0.9953,shield_squeezing_zone,2024-08-03 16:20:00,227
11327,372,middle_shield,1017204.99048,1017201.0,3.0,4.0,1.19208,0.87456,0.48187,1.0,0.48187,2921.6,1661.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,231
11345,371,middle_shield,1017204.99048,1017201.0,4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2952.7,1710.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,230
10529,587,tail_shield,1017204.99048,1017198.0,4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2950.3,1677.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,235
11073,443,middle_shield,1017204.99048,1017200.0,4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2884.5,1650.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,232
10801,515,middle_shield,1017204.99048,1017199.0,4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2905.5,1588.8,1.0,shield_squeezing_zone,2024-08-03 16:20:00,234
11795,236,front_shield,1017204.99048,1017203.0,-3.0,4.0,1.19208,0.87456,0.48187,1.0,0.48187,2966.5,1699.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,229
11055,444,middle_shield,1017204.99048,1017200.0,3.0,4.0,1.19208,0.87456,0.48187,1.0,0.48187,2898.9,1635.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,233
11889,227,front_shield,1017204.99048,1017203.0,4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2956.5,1733.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,228
10420,597,tail_shield,1017204.99048,1017198.0,-4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2905.1,1662.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,241
11236,381,middle_shield,1017204.99048,1017201.0,-4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2860.2,1640.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,238
12324,93,front_shield,1017204.99048,1017205.0,-4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2976.1,1765.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,236
10692,525,middle_shield,1017204.99048,1017199.0,-4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2867.0,1682.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,240
10964,453,middle_shield,1017204.99048,1017200.0,-4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2778.6,1556.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,239
12052,165,front_shield,1017204.99048,1017204.0,-4.0,3.0,1.19208,0.87456,0.48187,1.0,0.48187,2911.6,1603.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,237
11903,222,front_shield,1017204.99048,1017203.0,5.0,-1.0,1.15363,0.99485,0.55879,0.8618,0.48157,3248.8,1872.8,0.8618,shield_squeezing_zone,2024-08-03 16:20:00,242
11488,240,front_shield,1017204.99048,1017202.0,-5.0,1.0,1.25353,0.91556,0.4892,0.9829,0.48084,3030.7,1703.3,0.9829,shield_squeezing_zone,2024-08-03 16:20:00,243
11871,156,front_shield,1017204.99048,1017203.0,3.0,4.0,1.18406,0.88048,0.48708,0.987,0.48075,3023.4,1765.4,0.987,shield_squeezing_zone,2024-08-03 16:20:00,244
9953,697,tail_shield,1017204.99048,1017196.0,2.0,4.0,0.57982,0.88666,0.66352,0.7245,0.48072,3495.9,1988.6,0.7245,shield_squeezing_zone,2024-08-03 16:20:00,245
11760,240,front_shield,1017204.99048,1017203.0,-5.0,1.0,1.26111,0.91006,0.48442,0.9923,0.48069,3013.8,1746.8,0.9923,shield_squeezing_zone,2024-08-03 16:20:00,246
12118,123,front_shield,1017204.99048,1017204.0,1.0,5.0,1.15363,0.99485,0.55879,0.8592,0.48011,3253.4,1793.8,0.8592,shield_squeezing_zone,2024-08-03 16:20:00,247
12433,83,front_shield,1017204.99048,1017205.0,4.0,3.0,1.19208,0.87456,0.48187,0.9958,0.47985,3007.5,1747.5,0.9958,shield_squeezing_zone,2024-08-03 16:20:00,248
10201,628,tail_shield,1017204.99048,1017197.0,0.0,5.0,1.05004,0.99996,0.59152,0.8106,0.47948,3340.9,1910.4,0.8106,shield_squeezing_zone,2024-08-03 16:20:00,249
11574,231,front_shield,1017204.99048,1017202.0,1.0,5.0,1.25353,0.91556,0.4892,0.98,0.47942,3035.9,1720.8,0.98,shield_squeezing_zone,2024-08-03 16:20:00,250
11904,187,front_shield,1017204.99048,1017203.0,5.0,0.0,1.05004,0.99996,0.59152,0.81,0.47913,3342.0,1923.0,0.81,shield_squeezing_zone,2024-08-03 16:20:00,251
11030,411,middle_shield,1017204.99048,1017200.0,1.0,5.0,1.15363,0.99485,0.55879,0.8565,0.4786,3258.3,1875.1,0.8565,shield_squeezing_zone,2024-08-03 16:20:00,252
10435,560,tail_shield,1017204.99048,1017198.0,-3.0,4.0,1.07774,0.96734,0.56435,0.8474,0.47823,3274.7,1813.3,0.8474,shield_squeezing_zone,2024-08-03 16:20:00,253
11833,160,front_shield,1017204.99048,1017203.0,0.0,5.0,1.15891,0.90603,0.50756,0.942,0.47812,3104.4,1750.7,0.942,shield_squeezing_zone,2024-08-03 16:20:00,254
11055,409,middle_shield,1017204.99048,1017200.0,3.0,4.0,1.17736,0.86133,0.47809,1.0,0.47809,2898.9,1635.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,256
11327,337,middle_shield,1017204.99048,1017201.0,3.0,4.0,1.17736,0.86133,0.47809,1.0,0.47809,2921.6,1661.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,255
11345,334,middle_shield,1017204.99048,1017201.0,4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2952.7,1710.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,259
10964,418,middle_shield,1017204.99048,1017200.0,-4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2778.6,1556.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,262
11236,346,middle_shield,1017204.99048,1017201.0,-4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2860.2,1640.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,260
10420,562,tail_shield,1017204.99048,1017198.0,-4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2905.1,1662.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,266
10692,490,middle_shield,1017204.99048,1017199.0,-4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2867.0,1682.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,264
11889,190,front_shield,1017204.99048,1017203.0,4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2956.5,1733.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,258
10801,478,middle_shield,1017204.99048,1017199.0,4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2905.5,1588.8,1.0,shield_squeezing_zone,2024-08-03 16:20:00,263
10529,550,tail_shield,1017204.99048,1017198.0,4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2950.3,1677.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,265
12052,130,front_shield,1017204.99048,1017204.0,-4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2911.6,1603.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,257
11073,406,middle_shield,1017204.99048,1017200.0,4.0,3.0,1.17736,0.86133,0.47809,1.0,0.47809,2884.5,1650.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,261
11795,199,front_shield,1017204.99048,1017203.0,-3.0,4.0,1.17736,0.86133,0.47809,1.0,0.47809,2966.5,1699.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,267
11090,405,middle_shield,1017204.99048,1017200.0,5.0,2.0,1.4425,0.99307,0.48277,0.989,0.47746,3019.7,1729.0,0.989,shield_squeezing_zone,2024-08-03 16:20:00,268
9712,766,tail_shield,1017204.99048,1017195.0,4.0,2.0,0.57982,0.88666,0.66352,0.7189,0.477,3505.9,1981.4,0.7189,shield_squeezing_zone,2024-08-03 16:20:00,269
10719,486,middle_shield,1017204.99048,1017199.0,-2.0,4.0,0.7102,0.6939,0.4865,0.9803,0.47691,3035.4,1746.3,0.9803,shield_squeezing_zone,2024-08-03 16:20:00,270
11072,405,middle_shield,1017204.99048,1017200.0,4.0,2.0,0.7102,0.6939,0.4865,0.9802,0.47686,3035.7,1677.7,0.9802,shield_squeezing_zone,2024-08-03 16:20:00,271
11502,281,front_shield,1017204.99048,1017202.0,-4.0,-3.0,1.07774,0.96734,0.56435,0.8449,0.47682,3279.2,1893.2,0.8449,shield_squeezing_zone,2024-08-03 16:20:00,272
11488,312,middle_shield,1017204.99048,1017202.0,-5.0,1.0,1.26111,0.91006,0.48442,0.9829,0.47614,3030.7,1703.3,0.9829,shield_squeezing_zone,2024-08-03 16:20:00,273
11857,194,front_shield,1017204.99048,1017203.0,2.0,4.0,0.7102,0.6939,0.4865,0.978,0.47579,3039.5,1786.7,0.978,shield_squeezing_zone,2024-08-03 16:20:00,274
11871,228,front_shield,1017204.99048,1017203.0,3.0,4.0,1.19208,0.87456,0.48187,0.987,0.47561,3023.4,1765.4,0.987,shield_squeezing_zone,2024-08-03 16:20:00,275
10148,633,tail_shield,1017204.99048,1017197.0,-4.0,3.0,1.07774,0.96734,0.56435,0.8425,0.47547,3283.5,1877.0,0.8425,shield_squeezing_zone,2024-08-03 16:20:00,276
9656,772,tail_shield,1017204.99048,1017195.0,0.0,4.0,0.0509,0.98234,0.95765,0.4961,0.47509,3907.1,2189.7,0.4961,shield_squeezing_zone,2024-08-03 16:20:00,277
11574,303,middle_shield,1017204.99048,1017202.0,1.0,5.0,1.26111,0.91006,0.48442,0.98,0.47474,3035.9,1720.8,0.98,shield_squeezing_zone,2024-08-03 16:20:00,278
11360,331,middle_shield,1017204.99048,1017201.0,5.0,0.0,1.05004,0.99996,0.59152,0.8021,0.47446,3356.1,1967.9,0.8021,shield_squeezing_zone,2024-08-03 16:20:00,279
11617,227,front_shield,1017204.99048,1017202.0,4.0,3.0,1.18406,0.88048,0.48708,0.974,0.47442,3046.8,1716.6,0.974,shield_squeezing_zone,2024-08-03 16:20:00,280
9903,703,tail_shield,1017204.99048,1017196.0,-2.0,4.0,0.57982,0.88666,0.66352,0.7148,0.47428,3513.3,1959.6,0.7148,shield_squeezing_zone,2024-08-03 16:20:00,281
11487,277,front_shield,1017204.99048,1017202.0,-5.0,0.0,1.05004,0.99996,0.59152,0.8008,0.47369,3358.5,1946.9,0.8008,shield_squeezing_zone,2024-08-03 16:20:00,282
11833,232,front_shield,1017204.99048,1017203.0,0.0,5.0,1.1671,0.89967,0.50194,0.942,0.47283,3104.4,1750.7,0.942,shield_squeezing_zone,2024-08-03 16:20:00,283
11871,193,front_shield,1017204.99048,1017203.0,3.0,4.0,1.17736,0.86133,0.47809,0.987,0.47187,3023.4,1765.4,0.987,shield_squeezing_zone,2024-08-03 16:20:00,284
